tipo_jornada,codigo_cnae,descripcion_cnae,componente_coste,anio,trimestre,periodo,coste_salarial_mensual_eur
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2018,T1,2018-T1,45.36
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2017,T4,2017-T4,120.77
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2017,T3,2017-T3,77.63
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2017,T2,2017-T2,73.9
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2017,T1,2017-T1,46.38
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2016,T4,2016-T4,117.7
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2016,T3,2016-T3,86.97
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2016,T2,2016-T2,75.58
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2016,T1,2016-T1,52.21
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2015,T4,2015-T4,115.29
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2015,T3,2015-T3,88.26
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2015,T2,2015-T2,64.69
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2015,T1,2015-T1,42.55
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2014,T4,2014-T4,98.91
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2014,T3,2014-T3,84.66
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2014,T2,2014-T2,61.43
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2014,T1,2014-T1,48.93
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2013,T4,2013-T4,103.87
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2013,T3,2013-T3,86.76
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2013,T2,2013-T2,74.85
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2013,T1,2013-T1,36.71
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2012,T4,2012-T4,122.01
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2012,T3,2012-T3,82.26
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2012,T2,2012-T2,58.95
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2012,T1,2012-T1,47.33
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2011,T4,2011-T4,143.61
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2011,T3,2011-T3,82.84
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2011,T2,2011-T2,85.97
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2011,T1,2011-T1,58.47
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2010,T4,2010-T4,170.25
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2010,T3,2010-T3,85.64
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2010,T2,2010-T2,83.7
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2010,T1,2010-T1,62.0
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2009,T4,2009-T4,167.29
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2009,T3,2009-T3,73.94
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2009,T2,2009-T2,82.09
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2009,T1,2009-T1,61.17
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2008,T4,2008-T4,118.91
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2008,T3,2008-T3,58.24
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2008,T2,2008-T2,78.94
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos extraordinarios,2008,T1,2008-T1,50.23
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2026,T1,2026-T1,23.59
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2025,T4,2025-T4,20.92
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2025,T3,2025-T3,16.58
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2025,T2,2025-T2,14.45
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2025,T1,2025-T1,17.86
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2024,T4,2024-T4,16.77
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2024,T3,2024-T3,18.03
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2024,T2,2024-T2,19.77
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2024,T1,2024-T1,9.38
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2023,T4,2023-T4,12.02
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2023,T3,2023-T3,14.04
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2023,T2,2023-T2,16.06
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2023,T1,2023-T1,10.57
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2022,T4,2022-T4,11.47
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2022,T3,2022-T3,12.52
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2022,T2,2022-T2,12.07
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2022,T1,2022-T1,8.26
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2021,T4,2021-T4,18.69
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2021,T3,2021-T3,13.14
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2021,T2,2021-T2,16.64
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2021,T1,2021-T1,7.27
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2020,T4,2020-T4,16.18
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2020,T3,2020-T3,32.7
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2020,T2,2020-T2,13.32
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2020,T1,2020-T1,15.35
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2019,T4,2019-T4,13.2
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2019,T3,2019-T3,13.35
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2019,T2,2019-T2,10.02
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2019,T1,2019-T1,6.74
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2018,T4,2018-T4,9.36
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2018,T3,2018-T3,21.19
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2018,T2,2018-T2,8.49
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2018,T1,2018-T1,9.34
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2017,T4,2017-T4,14.5
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2017,T3,2017-T3,15.67
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2017,T2,2017-T2,11.91
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2017,T1,2017-T1,8.69
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2016,T4,2016-T4,5.78
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2016,T3,2016-T3,11.44
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2016,T2,2016-T2,9.99
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2016,T1,2016-T1,6.8
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2015,T4,2015-T4,11.06
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2015,T3,2015-T3,9.58
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2015,T2,2015-T2,11.19
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2015,T1,2015-T1,15.47
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2014,T4,2014-T4,12.2
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2014,T3,2014-T3,13.32
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2014,T2,2014-T2,10.42
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2014,T1,2014-T1,9.34
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2013,T4,2013-T4,13.87
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2013,T3,2013-T3,6.05
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2013,T2,2013-T2,12.26
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2013,T1,2013-T1,8.95
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2012,T4,2012-T4,11.43
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2012,T3,2012-T3,11.65
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2012,T2,2012-T2,7.78
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2012,T1,2012-T1,11.11
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2011,T4,2011-T4,7.95
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2011,T3,2011-T3,11.73
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2011,T2,2011-T2,11.65
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2011,T1,2011-T1,10.49
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2010,T4,2010-T4,17.25
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2010,T3,2010-T3,10.23
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2010,T2,2010-T2,11.64
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2010,T1,2010-T1,11.37
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2009,T4,2009-T4,9.72
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2009,T3,2009-T3,15.5
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2009,T2,2009-T2,9.49
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2009,T1,2009-T1,12.57
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2008,T4,2008-T4,6.43
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2008,T3,2008-T3,13.91
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2008,T2,2008-T2,16.04
Jornada a tiempo parcial,J,Información y comunicaciones,Coste salarial pagos atrasados,2008,T1,2008-T1,20.29
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2026,T1,2026-T1,2103.16
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2025,T4,2025-T4,1726.82
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2025,T3,2025-T3,1588.19
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2025,T2,2025-T2,1776.25
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2025,T1,2025-T1,1778.35
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2024,T4,2024-T4,1474.8
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2024,T3,2024-T3,1435.23
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2024,T2,2024-T2,1463.46
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2024,T1,2024-T1,1531.02
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2023,T4,2023-T4,1490.64
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2023,T3,2023-T3,1378.04
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2023,T2,2023-T2,1478.85
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2023,T1,2023-T1,1409.65
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2022,T4,2022-T4,1455.9
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2022,T3,2022-T3,1397.67
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2022,T2,2022-T2,1401.65
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2022,T1,2022-T1,1236.21
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2021,T4,2021-T4,1303.26
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2021,T3,2021-T3,1204.6
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2021,T2,2021-T2,1226.93
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2021,T1,2021-T1,1187.09
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2020,T4,2020-T4,1232.98
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2020,T3,2020-T3,1086.86
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2020,T2,2020-T2,1134.88
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2020,T1,2020-T1,1159.98
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2019,T4,2019-T4,1271.41
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2019,T3,2019-T3,1137.66
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2019,T2,2019-T2,1200.27
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2019,T1,2019-T1,1178.18
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2018,T4,2018-T4,1220.91
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2018,T3,2018-T3,1172.78
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2018,T2,2018-T2,1246.9
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2018,T1,2018-T1,1175.83
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2017,T4,2017-T4,1291.97
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2017,T3,2017-T3,1147.07
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2017,T2,2017-T2,1299.41
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2017,T1,2017-T1,1159.16
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2016,T4,2016-T4,1304.06
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2016,T3,2016-T3,1122.0
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2016,T2,2016-T2,1348.45
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2016,T1,2016-T1,1301.4
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2015,T4,2015-T4,1405.11
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2015,T3,2015-T3,1177.2
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2015,T2,2015-T2,1273.15
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2015,T1,2015-T1,1232.42
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2014,T4,2014-T4,1249.35
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2014,T3,2014-T3,1154.63
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2014,T2,2014-T2,1243.64
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2014,T1,2014-T1,1202.83
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2013,T4,2013-T4,1355.44
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2013,T3,2013-T3,1194.28
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2013,T2,2013-T2,1339.7
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2013,T1,2013-T1,1444.03
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2012,T4,2012-T4,1405.43
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2012,T3,2012-T3,1219.37
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2012,T2,2012-T2,1417.21
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2012,T1,2012-T1,1375.0
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2011,T4,2011-T4,1329.73
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2011,T3,2011-T3,1128.86
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2011,T2,2011-T2,1235.32
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2011,T1,2011-T1,1313.19
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2010,T4,2010-T4,1291.17
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2010,T3,2010-T3,1126.71
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2010,T2,2010-T2,1184.77
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2010,T1,2010-T1,1277.51
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2009,T4,2009-T4,1248.22
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2009,T3,2009-T3,1081.17
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2009,T2,2009-T2,1189.43
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2009,T1,2009-T1,1207.24
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2008,T4,2008-T4,1352.72
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2008,T3,2008-T3,1065.19
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2008,T2,2008-T2,1144.57
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial total,2008,T1,2008-T1,1190.86
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2026,T1,2026-T1,1474.69
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2025,T4,2025-T4,1461.26
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2025,T3,2025-T3,1467.22
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2025,T2,2025-T2,1498.27
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2025,T1,2025-T1,1455.61
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2024,T4,2024-T4,1243.65
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2024,T3,2024-T3,1343.82
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2024,T2,2024-T2,1295.74
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2024,T1,2024-T1,1216.05
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2023,T4,2023-T4,1284.84
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2023,T3,2023-T3,1296.32
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2023,T2,2023-T2,1329.81
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2023,T1,2023-T1,1280.15
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2022,T4,2022-T4,1286.1
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2022,T3,2022-T3,1309.46
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2022,T2,2022-T2,1253.77
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2022,T1,2022-T1,1128.88
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2021,T4,2021-T4,1140.25
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2021,T3,2021-T3,1124.9
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2021,T2,2021-T2,1091.9
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2021,T1,2021-T1,1083.54
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2020,T4,2020-T4,1061.4
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2020,T3,2020-T3,1025.99
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2020,T2,2020-T2,1014.38
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2020,T1,2020-T1,1064.6
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2019,T4,2019-T4,1077.73
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2019,T3,2019-T3,1067.56
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2019,T2,2019-T2,1051.51
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2019,T1,2019-T1,1072.86
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2018,T4,2018-T4,1028.61
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2018,T3,2018-T3,1088.27
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2018,T2,2018-T2,1082.85
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2018,T1,2018-T1,1083.36
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2017,T4,2017-T4,1067.17
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2017,T3,2017-T3,1081.79
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2017,T2,2017-T2,1071.07
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2017,T1,2017-T1,1081.07
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2016,T4,2016-T4,1082.53
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2016,T3,2016-T3,1052.34
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2016,T2,2016-T2,1134.36
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2016,T1,2016-T1,1188.47
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2015,T4,2015-T4,1089.54
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2015,T3,2015-T3,1094.17
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2015,T2,2015-T2,1076.51
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2015,T1,2015-T1,1091.52
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2014,T4,2014-T4,1030.32
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2014,T3,2014-T3,1046.24
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2014,T2,2014-T2,1054.13
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2014,T1,2014-T1,1048.61
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2013,T4,2013-T4,1076.92
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2013,T3,2013-T3,1093.02
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2013,T2,2013-T2,1105.28
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2013,T1,2013-T1,1121.74
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2012,T4,2012-T4,1098.97
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2012,T3,2012-T3,1113.78
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2012,T2,2012-T2,1163.16
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2012,T1,2012-T1,1220.41
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2011,T4,2011-T4,1090.65
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2011,T3,2011-T3,1055.7
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2011,T2,2011-T2,1044.6
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2011,T1,2011-T1,1072.0
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2010,T4,2010-T4,1026.32
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2010,T3,2010-T3,1002.69
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2010,T2,2010-T2,1039.06
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2010,T1,2010-T1,1047.05
Jornada a tiempo parcial,K,Actividades financieras y de seguros,Coste salarial ordinario,2009,T4,2009-T4,1006.26
