tipo_jornada,codigo_cnae,descripcion_cnae,componente_coste,anio,trimestre,periodo,coste_hora_efectiva_eur
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2024,T3,2024-T3,21.1
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2024,T2,2024-T2,16.94
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2024,T1,2024-T1,17.44
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2023,T4,2023-T4,17.98
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2023,T3,2023-T3,20.44
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2023,T2,2023-T2,17.41
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2023,T1,2023-T1,16.75
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2022,T4,2022-T4,17.16
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2022,T3,2022-T3,19.73
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2022,T2,2022-T2,16.35
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2022,T1,2022-T1,16.33
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2021,T4,2021-T4,16.21
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2021,T3,2021-T3,18.89
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2021,T2,2021-T2,15.74
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2021,T1,2021-T1,15.57
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2020,T4,2020-T4,16.32
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2020,T3,2020-T3,19.76
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2020,T2,2020-T2,16.38
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2020,T1,2020-T1,15.58
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2019,T4,2019-T4,15.58
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2019,T3,2019-T3,19.55
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2019,T2,2019-T2,15.32
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2019,T1,2019-T1,15.01
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2018,T4,2018-T4,15.14
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2018,T3,2018-T3,18.68
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2018,T2,2018-T2,14.16
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2018,T1,2018-T1,14.84
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2017,T4,2017-T4,14.91
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2017,T3,2017-T3,19.04
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2017,T2,2017-T2,14.78
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2017,T1,2017-T1,14.35
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2016,T4,2016-T4,15.1
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2016,T3,2016-T3,20.24
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2016,T2,2016-T2,14.0
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2016,T1,2016-T1,15.24
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2015,T4,2015-T4,15.13
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2015,T3,2015-T3,19.53
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2015,T2,2015-T2,15.12
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2015,T1,2015-T1,14.65
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2014,T4,2014-T4,15.01
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2014,T3,2014-T3,19.38
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2014,T2,2014-T2,15.12
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2014,T1,2014-T1,14.54
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2013,T4,2013-T4,14.95
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2013,T3,2013-T3,19.88
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2013,T2,2013-T2,14.0
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2013,T1,2013-T1,14.69
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2012,T4,2012-T4,14.58
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2012,T3,2012-T3,19.3
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2012,T2,2012-T2,14.88
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2012,T1,2012-T1,14.44
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2011,T4,2011-T4,14.89
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2011,T3,2011-T3,19.62
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2011,T2,2011-T2,14.75
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2011,T1,2011-T1,14.14
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2010,T4,2010-T4,14.53
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2010,T3,2010-T3,18.85
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2010,T2,2010-T2,14.87
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2010,T1,2010-T1,14.83
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2009,T4,2009-T4,15.13
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2009,T3,2009-T3,20.86
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2009,T2,2009-T2,15.19
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2009,T1,2009-T1,14.51
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2008,T4,2008-T4,14.56
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2008,T3,2008-T3,18.74
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2008,T2,2008-T2,13.34
Jornada a tiempo completo,P,Educación,Coste salarial ordinario por hora,2008,T1,2008-T1,14.35
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2026,T1,2026-T1,21.13
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2025,T4,2025-T4,23.48
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2025,T3,2025-T3,22.31
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2025,T2,2025-T2,23.19
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2025,T1,2025-T1,19.28
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2024,T4,2024-T4,23.52
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2024,T3,2024-T3,22.68
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2024,T2,2024-T2,22.03
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2024,T1,2024-T1,19.51
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2023,T4,2023-T4,22.61
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2023,T3,2023-T3,21.7
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2023,T2,2023-T2,22.0
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2023,T1,2023-T1,17.93
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2022,T4,2022-T4,22.25
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2022,T3,2022-T3,20.5
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2022,T2,2022-T2,20.4
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2022,T1,2022-T1,17.25
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2021,T4,2021-T4,21.05
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2021,T3,2021-T3,19.7
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2021,T2,2021-T2,20.39
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2021,T1,2021-T1,17.13
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2020,T4,2020-T4,20.65
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2020,T3,2020-T3,19.73
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2020,T2,2020-T2,20.27
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2020,T1,2020-T1,16.86
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2019,T4,2019-T4,20.05
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2019,T3,2019-T3,19.52
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2019,T2,2019-T2,19.8
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2019,T1,2019-T1,16.17
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2018,T4,2018-T4,19.56
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2018,T3,2018-T3,19.11
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2018,T2,2018-T2,18.13
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2018,T1,2018-T1,16.09
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2017,T4,2017-T4,19.52
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2017,T3,2017-T3,18.92
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2017,T2,2017-T2,18.92
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2017,T1,2017-T1,15.86
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2016,T4,2016-T4,19.37
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2016,T3,2016-T3,19.48
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2016,T2,2016-T2,18.03
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2016,T1,2016-T1,16.42
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2015,T4,2015-T4,19.35
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2015,T3,2015-T3,18.66
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2015,T2,2015-T2,18.69
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2015,T1,2015-T1,15.63
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2014,T4,2014-T4,18.21
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2014,T3,2014-T3,18.59
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2014,T2,2014-T2,18.24
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2014,T1,2014-T1,15.38
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2013,T4,2013-T4,18.52
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2013,T3,2013-T3,18.09
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2013,T2,2013-T2,17.4
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2013,T1,2013-T1,15.31
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2012,T4,2012-T4,17.21
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2012,T3,2012-T3,18.46
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2012,T2,2012-T2,18.55
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2012,T1,2012-T1,15.8
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2011,T4,2011-T4,19.46
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2011,T3,2011-T3,18.82
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2011,T2,2011-T2,19.24
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2011,T1,2011-T1,15.8
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2010,T4,2010-T4,19.16
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2010,T3,2010-T3,18.56
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2010,T2,2010-T2,19.75
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2010,T1,2010-T1,16.38
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2009,T4,2009-T4,19.59
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2009,T3,2009-T3,18.86
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2009,T2,2009-T2,19.34
Jornada a tiempo completo,Q,Actividades sanitarias y de servicios sociales,Coste salarial total por hora,2009,T1,2009-T1,15.9
